HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1	GCF_000271365.1	GCF_000510305.1	GCF_002943995.1	GCF_002951475.1	GCF_004355125.1	GCF_004355145.1	GCF_013343435.1	GCF_013343475.1	GCF_013343535.1	GCF_022559545.1
N52.HOG0000094	OG0000011	n260																																																																																																																																																																						WP_210390195.1																																																																WP_037052874.1														
N52.HOG0000095	OG0000011	n712																																																																																																																																																																						WP_172979201.1																																																																WP_197738871.1														
N52.HOG0000096	OG0000011	n865																																																																																																																																																																																																																																						WP_037054638.1														
N52.HOG0000097	OG0000011	n926																																																																																																																																																																						WP_037052304.1																																																																WP_037052304.1														
N52.HOG0000098	OG0000011	n994																																																																																																																																																																						WP_037052301.1																																																																WP_150607347.1														
N52.HOG0000099	OG0000012	n447																																																																																																																																																																																																																																						WP_150607182.1														
N52.HOG0000100	OG0000012	n658																																																																																																																																																																																																																																						WP_150609703.1														
N52.HOG0000101	OG0000012	n667																																																																																																																																																																																																																																						WP_150607411.1														
N52.HOG0000102	OG0000012	n882																																																																																																																																																																						WP_210389259.1, WP_210389813.1, WP_210389931.1																																																																														
N52.HOG0000103	OG0000012	n1050																																																																																																																																																																																																																																						WP_150609589.1														
N52.HOG0000104	OG0000013	n18																																																																																																																																																																						WP_037050251.1																																																																WP_037050251.1														
N52.HOG0000105	OG0000013	n357																																																																																																																																																																						WP_210389128.1																																																																WP_150609697.1														
N52.HOG0000106	OG0000013	n543																																																																																																																																																																						WP_175253304.1																																																																WP_134678148.1														
N52.HOG0000107	OG0000013	n669																																																																																																																																																																						WP_037050248.1																																																																WP_037050248.1														
N52.HOG0000108	OG0000013	n884																																																																																																																																																																						WP_037054030.1																																																																WP_037054030.1														
N52.HOG0000109	OG0000013	n1198																																																																																																																																																																						WP_210389825.1																																																																														
N52.HOG0000110	OG0000014	n3																																																																																																																																																																						WP_037047498.1																																																																WP_037047498.1														
N52.HOG0000111	OG0000014	n210																																																																																																																																																																						WP_037048287.1																																																																WP_037048287.1														
N52.HOG0000112	OG0000014	n377																																																																																																																																																																						WP_210390706.1																																																																WP_134676292.1														
N52.HOG0000113	OG0000014	n418																																																																																																																																																																						WP_175253600.1																																																																WP_037054275.1														
N52.HOG0000114	OG0000014	n569																																																																																																																																																																						WP_037050099.1																																																																WP_150607673.1														
N52.HOG0000115	OG0000014	n596																																																																																																																																																																						WP_210389083.1																																																																														
N52.HOG0000116	OG0000014	n622																																																																																																																																																																						WP_210390393.1																																																																WP_150607975.1														
N52.HOG0000117	OG0000014	n729																																																																																																																																																																						WP_047591053.1																																																																WP_047591053.1														
N52.HOG0000118	OG0000014	n1026																																																																																																																																																																						WP_210389551.1																																																																WP_037049208.1														
N52.HOG0000119	OG0000014	n1261																																																																																																																																																																						WP_210389443.1																																																																WP_150605836.1														
N52.HOG0000120	OG0000015	n365																																																																																																																																																																						WP_210390576.1																																																																														
N52.HOG0000121	OG0000015	n431																																																																																																																																																																						WP_210389178.1																																																																WP_150609842.1														
N52.HOG0000122	OG0000015	n534																																																																																																																																																																						WP_210389247.1																																																																WP_150609983.1														
N52.HOG0000123	OG0000015	n698																																																																																																																																																																																																																																						WP_150610007.1														
N52.HOG0000124	OG0000015	n903																																																																																																																																																																						WP_037050004.1																																																																WP_037050004.1														
N52.HOG0000125	OG0000015	n1155																																																																																																																																																																						WP_210390594.1																																																																														
N52.HOG0000126	OG0000015	n1241																																																																																																																																																																																																																																						WP_150605561.1														
N52.HOG0000127	OG0000017	n235																																																																																																																																																																						WP_210391269.1																																																																WP_134676682.1														
N52.HOG0000128	OG0000017	n264																																																																																																																																																																						WP_210390963.1																																																																WP_150609323.1														
N52.HOG0000129	OG0000017	n894																																																																																																																																																																						WP_210389276.1																																																																WP_150605587.1														
N52.HOG0000130	OG0000017	n1162																																																																																																																																																																						WP_037052191.1																																																																WP_150607395.1														
N52.HOG0000131	OG0000018	n3																																																																																																																																																																						WP_037047650.1																																																																WP_150609777.1														
N52.HOG0000132	OG0000018	n25																																																																																																																																																																						WP_210390282.1																																																																WP_150607788.1														
N52.HOG0000133	OG0000018	n247																																																																																																																																																																						WP_037051320.1																																																																WP_037051320.1														
N52.HOG0000134	OG0000018	n660																																																																																																																																																																						WP_210389966.1																																																																														
N52.HOG0000135	OG0000020	n303																																																																																																																																																																						WP_134676956.1																																																																WP_047587324.1														
N52.HOG0000136	OG0000020	n898																																																																																																																																																																						WP_150608130.1																																																																WP_150608130.1														
