HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1	GCF_000271365.1	GCF_000510305.1	GCF_002943995.1	GCF_002951475.1	GCF_004355125.1	GCF_004355145.1	GCF_013343435.1	GCF_013343475.1	GCF_013343535.1	GCF_022559545.1
N203.HOG0000073	OG0000002	n818																																																																WP_064617790.1	WP_064677852.1											WP_018929141.1																																																															WP_018929141.1																																																																																																									
N203.HOG0000074	OG0000002	n966																																												WP_007897462.1																				WP_018929226.1	WP_064675429.1											WP_019581789.1																																																															WP_019581789.1																																																																																																									
N203.HOG0000075	OG0000002	n1307																																																																	WP_064676934.1																																																																																																																																																																																			
N203.HOG0000076	OG0000002	n1317																																												WP_038979212.1																				WP_018926934.1	WP_064676156.1											WP_007940591.1																																																															WP_007940591.1																																																																																																									
N203.HOG0000077	OG0000002	n1408																																																																WP_018925636.1												WP_019580188.1																																																															WP_019580188.1																																																																																																									
N203.HOG0000078	OG0000002	n1459																																												WP_007904680.1																				WP_007971015.1	WP_064676244.1											WP_007971015.1																																																															WP_007971015.1																																																																																																									
N203.HOG0000079	OG0000002	n1673																																																																WP_018928329.1												WP_019581925.1																																																															WP_019581925.1																																																																																																									
N203.HOG0000080	OG0000002	n1706																																												WP_038983011.1																				WP_018930320.1												WP_019578435.1																																																															WP_028940982.1																																																																																																									
N203.HOG0000081	OG0000002	n1756																																												WP_008068688.1																				WP_007939567.1	WP_064675373.1											WP_007939567.1																																																															WP_007939567.1																																																																																																									
N203.HOG0000082	OG0000002	n1950																																												WP_048392737.1																				WP_018927657.1	WP_064677409.1											WP_028940943.1																																																															WP_028940943.1																																																																																																									
N203.HOG0000083	OG0000002	n2064																																																																												WP_019582763.1																																																															WP_028940988.1																																																																																																									
N203.HOG0000084	OG0000002	n2156																																												WP_038980163.1																				WP_064616854.1												WP_028939785.1																																																															WP_028939785.1																																																																																																									
N203.HOG0000085	OG0000002	n2210																																												WP_048396292.1																				WP_064621044.1	WP_064680371.1											WP_096479387.1																																																															WP_018927566.1																																																																																																									
N203.HOG0000086	OG0000002	n2375																																																																																																																																											WP_019579162.1																																																																																																									
N203.HOG0000087	OG0000002	n2390																																																																WP_064618370.1												WP_019579456.1																																																															WP_019579456.1																																																																																																									
N203.HOG0000088	OG0000002	n2414																																												WP_048396003.1																				WP_064615799.1												WP_028939555.1																																																															WP_028939555.1																																																																																																									
N203.HOG0000089	OG0000003	n55																																												WP_048395993.1																				WP_018929367.1	WP_064675343.1											WP_019581699.1																																																															WP_019581699.1																																																																																																									
N203.HOG0000090	OG0000003	n283																																												WP_038979067.1																				WP_064616222.1												WP_096481047.1																																																															WP_019582323.1																																																																																																									
N203.HOG0000091	OG0000003	n536																																																																												WP_018929735.1																																																															WP_018929735.1																																																																																																									
N203.HOG0000092	OG0000003	n963																																																																	WP_064675339.1																																																																																																																																																																																			
N203.HOG0000093	OG0000003	n1202																																												WP_038979114.1																				WP_018926681.1	WP_064676059.1											WP_096481022.1																																																															WP_028939494.1																																																																																																									
N203.HOG0000094	OG0000003	n1444																																																																WP_237229642.1																																																																																																																																																																																				
N203.HOG0000095	OG0000003	n1559																																												WP_038980058.1																				WP_064616978.1												WP_096480696.1																																																															WP_028939646.1																																																																																																									
N203.HOG0000096	OG0000003	n1619																																												WP_038983312.1																				WP_237229546.1												WP_032831129.1																																																															WP_032831129.1																																																																																																									
N203.HOG0000097	OG0000003	n1725																																												WP_038982804.1																				WP_064617043.1	WP_064677156.1											WP_096480643.1																																																															WP_028941012.1																																																																																																									
N203.HOG0000098	OG0000003	n1738																																												WP_048395396.1																				WP_064616206.1	WP_064675984.1											WP_019582349.1																																																															WP_028939844.1																																																																																																									
N203.HOG0000099	OG0000003	n1938																																												WP_038982152.1																				WP_018929860.1	WP_064678988.1											WP_019582591.1																																																															WP_019582591.1																																																																																																									
N203.HOG0000100	OG0000004	n508																																																																																																																																											WP_028939893.1																																																																																																									
N203.HOG0000101	OG0000004	n536																																																																WP_064618861.1												WP_096479887.1																																																															WP_032831194.1																																																																																																									
N203.HOG0000102	OG0000004	n559																																																																WP_064619060.1												WP_096479833.1																																																															WP_028941175.1																																																																																																									
N203.HOG0000103	OG0000004	n619																																												WP_048395094.1																																																																																																																																																																																																								
N203.HOG0000104	OG0000004	n621																																												WP_048395088.1																																																																																																																																																																																																								
N203.HOG0000105	OG0000004	n723																																												WP_048395090.1																																																																																																																																																																																																								
N203.HOG0000106	OG0000004	n763																																												WP_048395092.1																																																																																																																																																																																																								
N203.HOG0000107	OG0000004	n789																																																																WP_064619054.1												WP_096479835.1																																																															WP_028941177.1																																																																																																									
N203.HOG0000108	OG0000004	n815																																												WP_048396732.1																																																																																																																																																																																																								
N203.HOG0000109	OG0000004	n1091																																																																WP_064619063.1												WP_096479832.1																																																															WP_028941174.1																																																																																																									
N203.HOG0000110	OG0000004	n1133																																												WP_048396736.1																				WP_064619067.1	WP_064678838.1											WP_096479831.1																																																															WP_028941173.1																																																																																																									
N203.HOG0000111	OG0000004	n1271																																																																	WP_064678839.1																																																																																																																																																																																			
N203.HOG0000112	OG0000004	n1396																																												WP_048396734.1																																																																																																																																																																																																								
N203.HOG0000113	OG0000004	n1518																																												WP_048395085.1																																																																																																																																																																																																								
N203.HOG0000114	OG0000004	n1622																																												WP_048397521.1																				WP_064616779.1	WP_064676522.1											WP_096480819.1																																																															WP_028939032.1																																																																																																									
N203.HOG0000115	OG0000005	n78																																												WP_038983256.1																																																																																																																																																																																																								
N203.HOG0000116	OG0000005	n107																																												WP_048395132.1																					WP_064676842.1											WP_019582127.1																																																															WP_019582127.1																																																																																																									
N203.HOG0000117	OG0000005	n288																																												WP_048394553.1																																																																																																																																																																																																								
N203.HOG0000118	OG0000005	n469																																												WP_048396529.1																																																																																																																																																																																																								
N203.HOG0000119	OG0000005	n806																																												WP_007907700.1																				WP_064619006.1	WP_064678804.1											WP_019579957.1																																																															WP_019579957.1																																																																																																									
N203.HOG0000120	OG0000005	n909																																												WP_193387884.1																				WP_018925353.1	WP_064678824.1											WP_019579945.1																																																															WP_196808821.1																																																																																																									
N203.HOG0000121	OG0000005	n1182																																												WP_008005709.1																																																																																																																																																																																																								
N203.HOG0000122	OG0000005	n1476																																												WP_048395698.1																				WP_018926446.1												WP_028939401.1																																																															WP_028939401.1																																																																																																									
N203.HOG0000123	OG0000005	n1512																																												WP_038983885.1																					WP_064678208.1																																																																																																																																																																																			
N203.HOG0000124	OG0000005	n1536																																												WP_038981164.1																					WP_064680148.1																																																																																																																																																																																			
N203.HOG0000125	OG0000006	n41																																												WP_048394048.1																				WP_064619742.1												WP_096479657.1																																																															WP_028939336.1																																																																																																									
N203.HOG0000126	OG0000006	n276																																																																	WP_064678629.1																																																																																																																																																																																			
N203.HOG0000127	OG0000006	n338																																												WP_038980865.1																				WP_064621027.1	WP_064680340.1											WP_019580552.1																																																															WP_019580552.1																																																																																																									
N203.HOG0000128	OG0000006	n575																																																																WP_064621028.1	WP_064680341.1, WP_064676389.1											WP_019580551.1																																																															WP_019580551.1																																																																																																									
N203.HOG0000129	OG0000006	n661																																																																WP_064621080.1																																																																																																																																																																																				
N203.HOG0000130	OG0000006	n671																																																																	WP_064678165.1																																																																																																																																																																																			
