HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1
N23.HOG0000073	OG0000020	n1																																																																																																																																																																																																																				WP_090348170.1							WP_090215113.1															
N23.HOG0000074	OG0000021	n492																																																																																																																																																																																																																				WP_090351724.1																						
N23.HOG0000075	OG0000021	n711																																																																																																																																																																																																																				WP_197673117.1							WP_090213741.1															
N23.HOG0000076	OG0000021	n760																																																																																																																																																																																																																				WP_090348979.1																						
N23.HOG0000077	OG0000021	n800																																																																																																																																																																																																																				WP_090348071.1, WP_090351542.1							WP_090212266.1															
N23.HOG0000078	OG0000022	n147																																																																																																																																																																																																																				WP_090349660.1							WP_090211846.1															
N23.HOG0000079	OG0000022	n261																																																																																																																																																																																																																				WP_090349075.1							WP_090215503.1															
N23.HOG0000080	OG0000022	n479																																																																																																																																																																																																																				WP_090351295.1																						
N23.HOG0000081	OG0000022	n506																																																																																																																																																																																																																				WP_090351481.1																						
N23.HOG0000082	OG0000022	n879																																																																																																																																																																																																																				WP_090351995.1, WP_090351961.1							WP_090212129.1															
N23.HOG0000083	OG0000024	n601																																																																																																																																																																																																																				WP_090349072.1							WP_090213320.1															
N23.HOG0000084	OG0000024	n913																																																																																																																																																																																																																				WP_090351979.1																						
N23.HOG0000085	OG0000026	n2																																																																																																																																																																																																																				WP_090351053.1																						
N23.HOG0000086	OG0000026	n136																																																																																																																																																																																																																				WP_090350576.1							WP_090216265.1															
N23.HOG0000087	OG0000026	n360																																																																																																																																																																																																																				WP_090349688.1																						
N23.HOG0000088	OG0000026	n531																																																																																																																																																																																																																				WP_090351242.1																						
N23.HOG0000089	OG0000026	n700																																																																																																																																																																																																																				WP_090349338.1																						
N23.HOG0000090	OG0000026	n704																																																																																																																																																																																																																				WP_090347545.1							WP_090215853.1															
N23.HOG0000091	OG0000027	n454																																																																																																																																																																																																																				WP_090348591.1																						
N23.HOG0000092	OG0000027	n700																																																																																																																																																																																																																				WP_090348168.1							WP_090215120.1															
N23.HOG0000093	OG0000028	n440																																																																																																																																																																																																																											WP_090211932.1															
N23.HOG0000094	OG0000029	n21																																																																																																																																																																																																																				WP_090348185.1																						
N23.HOG0000095	OG0000029	n598																																																																																																																																																																																																																				WP_090351534.1							WP_090212273.1															
N23.HOG0000096	OG0000029	n880																																																																																																																																																																																																																				WP_090348377.1																						
N23.HOG0000097	OG0000030	n647																																																																																																																																																																																																																											WP_090212608.1															
N23.HOG0000098	OG0000032	n1																																																																																																																																																																																																																				WP_231975698.1																						
N23.HOG0000099	OG0000032	n510																																																																																																																																																																																																																											WP_090211824.1															
N23.HOG0000100	OG0000032	n815																																																																																																																																																																																																																				WP_090347792.1							WP_090211833.1															
N23.HOG0000101	OG0000032	n835																																																																																																																																																																																																																				WP_090347789.1																						
N23.HOG0000102	OG0000033	n208																																																																																																																																																																																																																				WP_090350380.1							WP_090212935.1															
N23.HOG0000103	OG0000033	n402																																																																																																																																																																																																																				WP_172830789.1							WP_162274126.1															
N23.HOG0000104	OG0000033	n403																																																																																																																																																																																																																				WP_090351187.1							WP_090212828.1															
N23.HOG0000105	OG0000033	n507																																																																																																																																																																																																																				WP_090352155.1																						
N23.HOG0000106	OG0000033	n542																																																																																																																																																																																																																				WP_090349540.1							WP_090213369.1															
N23.HOG0000107	OG0000033	n543																																																																																																																																																																																																																				WP_197673121.1							WP_090213201.1															
N23.HOG0000108	OG0000033	n567																																																																																																																																																																																																																				WP_090348322.1							WP_090212172.1															
N23.HOG0000109	OG0000033	n610																																																																																																																																																																																																																											WP_162274131.1, WP_090212071.1															
N23.HOG0000110	OG0000033	n671																																																																																																																																																																																																																				WP_090351032.1							WP_090212661.1															
N23.HOG0000111	OG0000034	n2																																																																																																																																																																																																																				WP_090349607.1							WP_090213464.1															
N23.HOG0000112	OG0000034	n393																																																																																																																																																																																																																											WP_090216352.1															
N23.HOG0000113	OG0000034	n772																																																																																																																																																																																																																				WP_090347977.1																						
N23.HOG0000114	OG0000036	n345																																																																																																																																																																																																																				WP_090348093.1							WP_090215034.1															
N23.HOG0000115	OG0000038	n586																																																																																																																																																																																																																				WP_231975649.1																						
N23.HOG0000116	OG0000039	n17																																																																																																																																																																																																																				WP_090347962.1																						
N23.HOG0000117	OG0000039	n128																																																																																																																																																																																																																				WP_090347734.1																						
N23.HOG0000118	OG0000039	n132																																																																																																																																																																																																																				WP_090347978.1, WP_090347980.1																						
N23.HOG0000119	OG0000039	n144																																																																																																																																																																																																																				WP_090347914.1, WP_090347923.1																						
N23.HOG0000120	OG0000039	n148																																																																																																																																																																																																																				WP_090347853.1							WP_090215350.1															
N23.HOG0000121	OG0000039	n158																																																																																																																																																																																																																				WP_090347867.1							WP_173867180.1															
N23.HOG0000122	OG0000041	n303																																																																																																																																																																																																																				WP_090351683.1							WP_090213283.1															
N23.HOG0000123	OG0000042	n18																																																																																																																																																																																																																				WP_231975657.1																						
N23.HOG0000124	OG0000043	n495																																																																																																																																																																																																																				WP_090348680.1							WP_090214245.1															
N23.HOG0000125	OG0000044	n1																																																																																																																																																																																																																				WP_172830753.1							WP_173867175.1															
N23.HOG0000126	OG0000044	n322																																																																																																																																																																																																																				WP_090351274.1																						
N23.HOG0000127	OG0000045	n2																																																																																																																																																																																																																				WP_090348039.1																						
N23.HOG0000128	OG0000047	n30																																																																																																																																																																																																																				WP_090348252.1																						
N23.HOG0000129	OG0000048	n368																																																																																																																																																																																																																				WP_090349071.1							WP_090213322.1															
N23.HOG0000130	OG0000048	n703																																																																																																																																																																																																																				WP_090351977.1																						
N23.HOG0000131	OG0000049	n22																																																																																																																																																																																																																				WP_090351261.1							WP_090212451.1															
N23.HOG0000132	OG0000049	n144																																																																																																																																																																																																																				WP_090347938.1							WP_090215408.1															
N23.HOG0000133	OG0000049	n301																																																																																																																																																																																																																				WP_090349140.1							WP_090211504.1															
N23.HOG0000134	OG0000049	n368																																																																																																																																																																																																																				WP_090347896.1							WP_090215442.1															
N23.HOG0000135	OG0000049	n407																																																																																																																																																																																																																				WP_090348473.1																						
N23.HOG0000136	OG0000049	n623																																																																																																																																																																																																																				WP_090351262.1							WP_090212449.1															
N23.HOG0000137	OG0000049	n687																																																																																																																																																																																																																				WP_090348233.1, WP_090348998.1																						
N23.HOG0000138	OG0000049	n707																																																																																																																																																																																																																				WP_090347857.1							WP_090215338.1															
N23.HOG0000139	OG0000050	n1																																																																																																																																																																																																																				WP_090349657.1							WP_090211836.1															
N23.HOG0000140	OG0000050	n486																																																																																																																																																																																																																				WP_090347959.1																						
N23.HOG0000141	OG0000050	n556																																																																																																																																																																																																																				WP_090349154.1																						
N23.HOG0000142	OG0000052	n41																																																																																																																																																																																																																				WP_090350673.1																						
N23.HOG0000143	OG0000053	n444																																																																																																																																																																																																																				WP_090351859.1																						
N23.HOG0000144	OG0000053	n497																																																																																																																																																																																																																				WP_090347679.1																						
