HOG	OG	Gene Tree Parent Clade	GCA_000014625.1	GCA_001077675.1	GCF_000006765.1	GCF_000007805.1	GCF_000009225.2	GCF_000012265.1	GCF_000013785.1	GCF_000017205.1	GCF_000026105.1	GCF_000026645.1	GCF_000046845.1	GCF_000145845.1	GCF_000145845.2	GCF_000145885.1	GCF_000146005.2	GCF_000164015.3	GCF_000172895.1	GCF_000194805.1	GCF_000204295.1	GCF_000219605.1	GCF_000237045.1	GCF_000280575.1	GCF_000293885.2	GCF_000319815.1	GCF_000327065.1	GCF_000344475.3	GCF_000349845.1	GCF_000397205.1	GCF_000413935.1	GCF_000452445.2	GCF_000452705.1	GCF_000452745.2	GCF_000510285.1	GCF_000568855.2	GCF_000696345.2	GCF_000746525.1	GCF_000759535.1	GCF_000761155.1	GCF_000813225.1	GCF_000825645.2	GCF_000828695.1	GCF_000988485.1	GCF_001020725.2	GCF_001042905.1	GCF_001269655.1	GCF_001297075.1	GCF_001400495.1	GCF_001400675.1	GCF_001412045.1	GCF_001449085.1	GCF_001477425.1	GCF_001482725.1	GCF_001515585.1	GCF_001518815.1	GCF_001543125.1	GCF_001547895.1	GCF_001547915.1	GCF_001594225.1	GCF_001605965.1	GCF_001641345.1	GCF_001647715.1	GCF_001655295.1	GCF_001655595.1	GCF_001655615.1	GCF_001661075.1	GCF_001682515.1	GCF_001708425.1	GCF_001708505.1	GCF_001730655.1	GCF_001839655.2	GCF_002007785.1	GCF_002024285.1	GCF_002091695.1	GCF_002287865.1	GCF_002318885.1	GCF_002355315.1	GCF_002356535.2	GCF_002362295.1	GCF_002442555.1	GCF_002688705.1	GCF_002736065.1	GCF_002741095.1	GCF_002864795.1	GCF_002884415.1	GCF_002905795.1	GCF_002941105.1	GCF_002966555.1	GCF_002966835.1	GCF_002980135.1	GCF_003047185.1	GCF_003410335.1	GCF_003413075.1	GCF_003415775.1	GCF_003626995.1	GCF_003671865.1	GCF_003699405.1	GCF_003699955.1	GCF_003700835.1	GCF_003850385.1	GCF_003850425.1	GCF_003851145.1	GCF_003851385.1	GCF_003851985.1	GCF_003852025.1	GCF_003940825.1	GCF_004124255.1	GCF_004135995.1	GCF_004348895.1	GCF_004683905.1	GCF_004745455.1	GCF_005080685.1	GCF_005281455.1	GCF_007833495.1	GCF_008370715.1	GCF_008693965.1	GCF_008801455.1	GCF_008801565.1	GCF_009362955.1	GCF_009497895.1	GCF_009740185.1	GCF_009755645.1	GCF_009903285.1	GCF_009911755.1	GCF_011040435.1	GCF_011397855.1	GCF_011466835.1	GCF_011765175.1	GCF_012971725.1	GCF_013200955.1	GCF_013347965.1	GCF_013374995.1	GCF_013393345.1	GCF_013403585.1	GCF_013409125.2	GCF_013425825.1	GCF_013778535.1	GCF_013911125.1	GCF_014076455.1	GCF_014190825.1	GCF_014268275.2	GCF_014268375.2	GCF_014268445.1	GCF_014268455.2	GCF_014268485.2	GCF_014268495.1	GCF_014268585.2	GCF_014268595.1	GCF_014268695.2	GCF_014268755.2	GCF_014268885.2	GCF_014269025.1	GCF_014269225.2	GCF_014522265.1	GCF_014656565.1	GCF_014855475.1	GCF_014863585.1	GCF_014863605.1	GCF_015476275.1	GCF_015712065.1	GCF_016134935.1	GCF_016599635.1	GCF_016861485.1	GCF_017166425.1	GCF_017167965.1	GCF_017798225.1	GCF_017915135.1	GCF_018388545.1	GCF_018417575.1	GCF_019139535.1	GCF_019139675.1	GCF_019139795.1	GCF_019139815.1	GCF_019139835.1	GCF_019139855.1	GCF_019139895.1	GCF_019141525.1	GCF_019285655.1	GCF_019334485.1	GCF_019614655.1	GCF_019693255.1	GCF_019719375.1	GCF_019879085.1	GCF_020025155.1	GCF_020204845.1	GCF_020422905.1	GCF_020424105.1	GCF_020917325.1	GCF_021029445.1	GCF_021233455.1	GCF_021389915.1	GCF_021398855.1	GCF_021432765.1	GCF_021495345.1	GCF_021601925.1	GCF_021605025.1	GCF_021654315.1	GCF_021725455.1	GCF_022026035.1	GCF_022049085.1	GCF_022510205.1	GCF_022533565.1	GCF_022557235.1	GCF_022807995.1	GCF_022870785.1	GCF_023207855.1	GCF_023277925.1	GCF_024023035.1	GCF_024072295.1	GCF_024397895.1	GCF_024413275.1	GCF_024448735.1	GCF_900104805.1	GCF_900104915.1	GCF_900104945.1	GCF_900105005.1	GCF_900105255.1	GCF_900105485.1	GCF_900105655.1	GCF_900105885.1	GCF_900105995.1	GCF_900106015.1	GCF_900106045.1	GCF_900116605.1	GCF_900188285.1	GCF_900235895.1	GCF_900475215.1	GCF_900475285.1	GCF_900601635.1	GCF_900625045.1	GCF_900626055.1	GCF_900636845.1	GCF_900636995.1	GCF_900682675.1	GCF_901482615.1	GCF_000271365.1	GCF_000510305.1	GCF_002943995.1	GCF_002951475.1	GCF_004355125.1	GCF_004355145.1	GCF_013343435.1	GCF_013343475.1	GCF_013343535.1	GCF_022559545.1
N59.HOG0000050	OG0000006	n211																																																																																																																																																																																																																																									WP_150547359.1											
N59.HOG0000051	OG0000006	n1243																																																																																																																																																																																																																															WP_090512837.1										WP_150548596.1											
N59.HOG0000052	OG0000006	n1395																																																																																																																																																																																																																															WP_090514326.1										WP_150548085.1											
N59.HOG0000053	OG0000006	n1485																																																																																																																																																																																																																															WP_090508582.1										WP_090508582.1											
N59.HOG0000054	OG0000008	n152																																																																																																																																																																																																																															WP_090515260.1										WP_090515260.1											
N59.HOG0000055	OG0000008	n424																																																																																																																																																																																																																															WP_079235628.1										WP_079235628.1											
N59.HOG0000056	OG0000008	n731																																																																																																																																																																																																																															WP_069897801.1										WP_069897801.1											
N59.HOG0000057	OG0000008	n1189																																																																																																																																																																																																																															WP_069902399.1										WP_069902399.1											
N59.HOG0000058	OG0000010	n1																																																																																																																																																																																																																															WP_069900272.1										WP_069900272.1											
N59.HOG0000059	OG0000010	n243																																																																																																																																																																																																																															WP_003284681.1										WP_003284681.1											
N59.HOG0000060	OG0000010	n513																																																																																																																																																																																																																															WP_010484518.1										WP_010484518.1											
N59.HOG0000061	OG0000010	n899																																																																																																																																																																																																																															WP_239655588.1										WP_150548739.1											
N59.HOG0000062	OG0000010	n1125																																																																																																																																																																																																																															WP_069899496.1										WP_069899496.1											
N59.HOG0000063	OG0000011	n5																																																																																																																																																																																																																															WP_069900996.1										WP_069900996.1											
N59.HOG0000064	OG0000011	n1148																																																																																																																																																																																																																															WP_069897802.1										WP_069897802.1											
N59.HOG0000065	OG0000012	n365																																																																																																																																																																																																																															WP_090508989.1										WP_150547456.1											
N59.HOG0000066	OG0000012	n582																																																																																																																																																																																																																															WP_090508745.1										WP_150547316.1											
N59.HOG0000067	OG0000012	n583																																																																																																																																																																																																																															WP_090509463.1										WP_150547700.1											
N59.HOG0000068	OG0000013	n18																																																																																																																																																																																																																															WP_090514307.1										WP_090514307.1											
N59.HOG0000069	OG0000013	n669																																																																																																																																																																																																																																									WP_079235656.1											
N59.HOG0000070	OG0000013	n884																																																																																																																																																																																																																															WP_090512376.1										WP_150547927.1											
N59.HOG0000071	OG0000014	n3																																																																																																																																																																																																																															WP_090511917.1										WP_150549211.1											
N59.HOG0000072	OG0000014	n377																																																																																																																																																																																																																															WP_090513679.1										WP_172926513.1											
N59.HOG0000073	OG0000014	n1026																																																																																																																																																																																																																															WP_090515221.1										WP_150548406.1											
N59.HOG0000074	OG0000015	n5																																																																																																																																																																																																																															WP_090511516.1										WP_150549103.1											
N59.HOG0000075	OG0000015	n43																																																																																																																																																																																																																															WP_090511620.1																					
N59.HOG0000076	OG0000015	n317																																																																																																																																																																																																																															WP_090511400.1																					
N59.HOG0000077	OG0000015	n417																																																																																																																																																																																																																															WP_090510815.1										WP_150548819.1											
N59.HOG0000078	OG0000015	n903																																																																																																																																																																																																																															WP_090509289.1										WP_150547748.1											
N59.HOG0000079	OG0000017	n264																																																																																																																																																																																																																															WP_090509407.1										WP_150547716.1											
N59.HOG0000080	OG0000018	n247																																																																																																																																																																																																																															WP_239655614.1										WP_069899940.1											
N59.HOG0000081	OG0000020	n372																																																																																																																																																																																																																															WP_090509679.1										WP_150547636.1											
N59.HOG0000082	OG0000020	n898																																																																																																																																																																																																																															WP_090509676.1										WP_150547637.1											
N59.HOG0000083	OG0000020	n941																																																																																																																																																																																																																															WP_090509955.1										WP_150547901.1											
N59.HOG0000084	OG0000022	n307																																																																																																																																																																																																																															WP_090510561.1										WP_150548904.1											
N59.HOG0000085	OG0000022	n444																																																																																																																																																																																																																															WP_090514601.1																					
N59.HOG0000086	OG0000022	n475																																																																																																																																																																																																																															WP_090514332.1										WP_150548084.1											
N59.HOG0000087	OG0000022	n691																																																																																																																																																																																																																															WP_090515433.1										WP_150549644.1											
N59.HOG0000088	OG0000023	n433																																																																																																																																																																																																																															WP_090511692.1, WP_023629249.1										WP_150549143.1											
N59.HOG0000089	OG0000023	n468																																																																																																																																																																																																																															WP_090513430.1										WP_069901513.1											
N59.HOG0000090	OG0000023	n1013																																																																																																																																																																																																																															WP_090512300.1										WP_010490664.1											
N59.HOG0000091	OG0000024	n229																																																																																																																																																																																																																															WP_090513201.1										WP_150548738.1											
N59.HOG0000092	OG0000024	n843																																																																																																																																																																																																																															WP_090512296.1																					
N59.HOG0000093	OG0000024	n860																																																																																																																																																																																																																																									WP_069899919.1											
N59.HOG0000094	OG0000025	n51																																																																																																																																																																																																																																									WP_010490660.1											
N59.HOG0000095	OG0000025	n629																																																																																																																																																																																																																															WP_090514972.1										WP_150548361.1											
N59.HOG0000096	OG0000025	n977																																																																																																																																																																																																																															WP_069899902.1										WP_069899902.1											
N59.HOG0000097	OG0000026	n814																																																																																																																																																																																																																															WP_090509088.1										WP_150547493.1											
N59.HOG0000098	OG0000028	n2																																																																																																																																																																																																																															WP_090515092.1										WP_150548409.1											
N59.HOG0000099	OG0000028	n145																																																																																																																																																																																																																															WP_090509973.1										WP_150547896.1											
N59.HOG0000100	OG0000028	n570																																																																																																																																																																																																																															WP_090512112.1										WP_090512112.1											
N59.HOG0000101	OG0000028	n796																																																																																																																																																																																																																															WP_090514364.1										WP_150548072.1											
N59.HOG0000102	OG0000029	n379																																																																																																																																																																																																																															WP_090510554.1										WP_150548907.1											
N59.HOG0000103	OG0000029	n889																																																																																																																																																																																																																															WP_090513436.1										WP_150548664.1											
N59.HOG0000104	OG0000030	n218																																																																																																																																																																																																																															WP_090512337.1										WP_090512337.1											
N59.HOG0000105	OG0000031	n724																																																																																																																																																																																																																															WP_090515612.1										WP_150548139.1											
N59.HOG0000106	OG0000032	n30																																																																																																																																																																																																																															WP_090508869.1										WP_069899440.1											
N59.HOG0000107	OG0000032	n305																																																																																																																																																																																																																															WP_090509103.1										WP_170827740.1											
N59.HOG0000108	OG0000032	n634																																																																																																																																																																																																																															WP_090509298.1										WP_090509298.1											
N59.HOG0000109	OG0000034	n337																																																																																																																																																																																																																															WP_090514472.1										WP_150548039.1											
N59.HOG0000110	OG0000035	n4																																																																																																																																																																																																																															WP_090512049.1										WP_150549270.1											
N59.HOG0000111	OG0000035	n411																																																																																																																																																																																																																															WP_090508863.1																					
N59.HOG0000112	OG0000035	n723																																																																																																																																																																																																																															WP_170860589.1										WP_150549301.1											
N59.HOG0000113	OG0000035	n726																																																																																																																																																																																																																															WP_090511491.1										WP_150549095.1											
N59.HOG0000114	OG0000036	n12																																																																																																																																																																																																																															WP_024075420.1																					
N59.HOG0000115	OG0000036	n557																																																																																																																																																																																																																															WP_090514487.1										WP_150548090.1											
N59.HOG0000116	OG0000036	n691																																																																																																																																																																																																																															WP_090508878.1										WP_150547379.1											
N59.HOG0000117	OG0000037	n828																																																																																																																																																																																																																															WP_090512389.1										WP_090512389.1											
N59.HOG0000118	OG0000039	n279																																																																																																																																																																																																																															WP_069899361.1										WP_069899361.1											
N59.HOG0000119	OG0000040	n613																																																																																																																																																																																																																															WP_090512455.1										WP_150547950.1											
N59.HOG0000120	OG0000041	n23																																																																																																																																																																																																																																									WP_150548047.1											
N59.HOG0000121	OG0000041	n136																																																																																																																																																																																																																															WP_090513967.1										WP_090513967.1											
N59.HOG0000122	OG0000041	n150																																																																																																																																																																																																																															WP_090510778.1										WP_150548825.1											
N59.HOG0000123	OG0000041	n206																																																																																																																																																																																																																															WP_090510955.1																					
N59.HOG0000124	OG0000041	n224																																																																																																																																																																																																																															WP_090511650.1										WP_090511650.1											
N59.HOG0000125	OG0000041	n280																																																																																																																																																																																																																															WP_090514893.1																					
N59.HOG0000126	OG0000041	n290																																																																																																																																																																																																																															WP_090514841.1																					
N59.HOG0000127	OG0000041	n314																																																																																																																																																																																																																															WP_090513825.1										WP_150548180.1											
N59.HOG0000128	OG0000041	n370																																																																																																																																																																																																																															WP_090515847.1										WP_150549358.1											
N59.HOG0000129	OG0000041	n564																																																																																																																																																																																																																															WP_090515012.1										WP_069902012.1											
N59.HOG0000130	OG0000041	n621																																																																																																																																																																																																																															WP_090515187.1										WP_090515187.1											
N59.HOG0000131	OG0000042	n315																																																																																																																																																																																																																															WP_090515505.1										WP_069897927.1											
N59.HOG0000132	OG0000043	n12																																																																																																																																																																																																																															WP_090513538.1										WP_150548636.1											
N59.HOG0000133	OG0000043	n39																																																																																																																																																																																																																															WP_090508913.1										WP_069899501.1											
N59.HOG0000134	OG0000044	n1																																																																																																																																																																																																																															WP_090509701.1										WP_150547631.1											
N59.HOG0000135	OG0000044	n503																																																																																																																																																																																																																															WP_090509016.1										WP_069899605.1											
N59.HOG0000136	OG0000044	n562																																																																																																																																																																																																																															WP_090511452.1																					
